Bauxite Particle size ;Target Ca/Si Ratio in Pre-Desilication Slurry   ;Pre-Desilication Process Efficiency ;Digestion Efficiency of Bauxite   ;Steam Injected Into digester    ;Suhu Digester   ;L/S Ratio (Liquor-to-Solid in Digester) ;Target NaOH Solution Concentration in Digestion Tank    ;Digestion Steam Evaporation Loss    ;Steam Flashing Water release    ;Precipitation Temperature   ;Precipitation Yield (Al(OH)? from liquor)   ;Clarification Process Efficiency    ;Seed Alumino Hydrate Ratio  ;Free Moisture in Wet Alumina Hydrate    ;NaOH affected by carbonation    ;Wash Water Added to Red Mud (ton/ton RM)    ;Red Mud Wash Efficiency ;Spent Liquor Na2CO3 conversion efficiency   ;Minimum Causticity (Active NaOH/(NaOH+Na2CO3)   ;Total NaOH OPEX (per Hr)  ;Total CaO OPEX (Per Hr);TOTAL OPEX
54.95539474;1.2;0.8;100.20%;0.05;149.1192627;3;158.7398834;0.03;0.02;61.01384354;77.32%;0.98;2.080387592;0.1;0.1;2.5;0.8;0.9;0.85;3104.352644;340.6764229;3445.029067
51.69335938;1.2;0.8;100.00%;0.05;145.6350098;3;151.5374298;0.03;0.02;64.44496918;75.55%;0.98;2.667159081;0.1;0.1;2.5;0.8;0.9;0.85;2923.730158;360.8041859;3284.534344
62.86568451;1.2;0.8;99.98%;0.05;149.8002472;3;148.6139221;0.03;0.02;64.51185608;75.51%;0.98;2.337667704;0.1;0.1;2.5;0.8;0.9;0.85;2072.2482;512.5930824;2584.841282
56.28300476;1.2;0.8;99.83%;0.05;144.2265625;3;150.3934326;0.03;0.02;51.66113281;81.74%;0.98;2.767107487;0.1;0.1;2.5;0.8;0.9;0.85;3189.244204;780.5554036;3969.799607
52.31484604;1.2;0.8;100.05%;0.05;146.5799103;3;158.2240601;0.03;0.02;59.81719971;77.93%;0.98;2.171504974;0.1;0.1;2.5;0.8;0.9;0.85;3398.209491;795.5582633;4193.767754
52.4418869;1.2;0.8;99.82%;0.05;140.3178406;3;159.9541626;0.03;0.02;59.65373993;78.03%;0.98;2.816996098;0.1;0.1;2.5;0.8;0.9;0.85;3030.639522;183.5542618;3214.193784
72.20272064;1.2;0.8;92.75%;0.05;140.1534271;3;147.1491394;0.03;0.02;56.94329834;79.34%;0.98;2.767385244;0.1;0.1;2.5;0.8;0.9;0.85;2758.156703;256.813332;3014.970035
55.87892151;1.2;0.8;100.00%;0.05;149.433136;3;140.8238678;0.03;0.02;65.36004639;75.04%;0.98;2.46373558;0.1;0.1;2.5;0.8;0.9;0.85;2930.011936;562.7357731;3492.74771
56.512146;1.2;0.8;100.00%;0.05;149.116394;3;147.5657043;0.03;0.02;68.11061096;73.53%;0.98;2.979739666;0.1;0.1;2.5;0.8;0.9;0.85;1118.450039;334.7124563;1453.162496
71.09698486;1.2;0.8;94.68%;0.05;140.5440216;3;152.9232025;0.03;0.02;67.76808929;73.69%;0.98;2.046621323;0.1;0.1;2.5;0.8;0.9;0.85;3084.306507;651.3142246;3735.620732
52.04336548;1.2;0.8;100.00%;0.05;146.6835175;3;143.9354095;0.03;0.02;68.68412781;73.17%;0.98;2.191319704;0.1;0.1;2.5;0.8;0.9;0.85;2942.328569;655.2332087;3597.561778
72.2522583;1.2;0.8;99.65%;0.05;149.0380707;3;157.6767273;0.03;0.02;61.3541832;77.17%;0.98;2.581704617;0.1;0.1;2.5;0.8;0.9;0.85;3143.621856;331.3013427;3474.923198
52.39836502;1.2;0.8;100.85%;0.05;149.9074097;3;157.6925659;0.03;0.02;63.11086655;76.26%;0.98;2.422572136;0.1;0.1;2.5;0.8;0.9;0.85;2990.973161;249.1776381;3240.150799
65.26363373;1.2;0.8;96.83%;0.05;142.1876068;3;145.2004242;0.03;0.02;54.52043533;80.47%;0.98;2.996171474;0.1;0.1;2.5;0.8;0.9;0.85;3061.188338;623.2777131;3684.466051
63.21526718;1.2;0.8;98.28%;0.05;141.3973541;3;156.9316864;0.03;0.02;55.85738754;79.85%;0.98;2.691014051;0.1;0.1;2.5;0.8;0.9;0.85;2932.558236;242.2889226;3174.847159
56.17205811;1.2;0.8;99.99%;0.05;147.1184845;3;146.4891357;0.03;0.02;53.03221893;81.13%;0.98;2.612713814;0.1;0.1;2.5;0.8;0.9;0.85;1428.68905;566.6757494;1995.364799
73.65270233;1.2;0.8;96.09%;0.05;143.5379486;3;151.0948944;0.03;0.02;67.34726715;73.96%;0.98;2.620607853;0.1;0.1;2.5;0.8;0.9;0.85;2904.174997;162.7338347;3066.908832
50.74993515;1.2;0.8;99.84%;0.05;141.2788391;3;150.6041565;0.03;0.02;68.45570374;73.33%;0.98;2.883908272;0.1;0.1;2.5;0.8;0.9;0.85;1111.808366;155.3822766;1267.190642
59.12418365;1.2;0.8;99.78%;0.05;145.2080231;3;150.6594849;0.03;0.02;54.89863205;80.29%;0.98;2.301136255;0.1;0.1;2.5;0.8;0.9;0.85;2616.570085;303.9048198;2920.474905
60.36048889;1.2;0.8;99.56%;0.05;145.4078064;3;146.860672;0.03;0.02;51.59532928;81.75%;0.98;2.376587391;0.1;0.1;2.5;0.8;0.9;0.85;2827.100951;163.8526637;2990.953615
65.28247833;1.2;0.8;96.89%;0.05;140.9992065;3;151.8253937;0.03;0.02;58.66161346;78.49%;0.98;2.397577286;0.1;0.1;2.5;0.8;0.9;0.85;3036.968898;323.1044784;3360.073377
64.06713104;1.2;0.8;99.95%;0.05;149.0042725;3;152.015274;0.03;0.02;50.93132019;82.02%;0.98;2.006218433;0.1;0.1;2.5;0.8;0.9;0.85;2762.21085;172.9948008;2935.205651
73.2539978;1.2;0.8;94.91%;0.05;142.9348602;3;146.2027588;0.03;0.02;52.55590057;81.33%;0.98;2.509479284;0.1;0.1;2.5;0.8;0.9;0.85;2954.776654;622.403923;3577.180577
51.99284363;1.2;0.8;100.01%;0.05;148.2956543;3;142.453476;0.03;0.02;56.0571785;79.75%;0.98;2.521274567;0.1;0.1;2.5;0.8;0.9;0.85;2972.047344;687.4852481;3659.532592
71.12315369;1.2;0.8;98.09%;0.05;144.6886444;3;155.4993286;0.03;0.02;60.20819855;77.75%;0.98;2.780335903;0.1;0.1;2.5;0.8;0.9;0.85;3180.811916;620.0126864;3800.824603
74.92956543;1.2;0.8;97.93%;0.05;146.7066498;3;151.3771515;0.03;0.02;66.11720276;74.63%;0.98;2.237613678;0.1;0.1;2.5;0.8;0.9;0.85;2862.213285;179.7094918;3041.922777
56.66673279;1.2;0.8;100.00%;0.05;148.3034363;3;151.2080078;0.03;0.02;55.88974762;79.84%;0.98;2.756961107;0.1;0.1;2.5;0.8;0.9;0.85;3080.892775;458.451653;3539.344428
50.19754028;1.2;0.8;100.18%;0.05;147.8279572;3;150.9921265;0.03;0.02;63.24394608;76.14%;0.98;2.02284956;0.1;0.1;2.5;0.8;0.9;0.85;2914.087815;152.9092563;3066.997071
71.33828735;1.2;0.8;97.70%;0.05;143.4099731;3;159.2944031;0.03;0.02;50.45381546;82.23%;0.98;2.498864174;0.1;0.1;2.5;0.8;0.9;0.85;2969.050279;257.8666873;3226.916966
73.7547226;1.2;0.8;95.16%;0.05;140.885025;3;159.6956177;0.03;0.02;50.9957695;82.02%;0.98;2.530730724;0.1;0.1;2.5;0.8;0.9;0.85;3231.030106;548.549892;3779.579998
65.50251007;1.2;0.8;99.85%;0.05;148.9456177;3;149.8842316;0.03;0.02;62.27321243;76.70%;0.98;2.937624693;0.1;0.1;2.5;0.8;0.9;0.85;2713.506126;187.6286974;2901.134823
63.55611801;1.2;0.8;99.97%;0.05;148.7068329;3;154.2637482;0.03;0.02;57.79429626;78.93%;0.98;2.685511589;0.1;0.1;2.5;0.8;0.9;0.85;3144.488373;554.3782288;3698.866602
69.91959381;1.2;0.8;99.18%;0.05;147.3731537;3;151.9508667;0.03;0.02;53.17776871;81.04%;0.98;2.486267567;0.1;0.1;2.5;0.8;0.9;0.85;3269.614806;701.5909844;3971.205791
59.16320419;1.2;0.8;99.98%;0.05;148.1946411;3;147.0390625;0.03;0.02;65.36194611;75.05%;0.98;2.416331291;0.1;0.1;2.5;0.8;0.9;0.85;2737.373304;230.7668644;2968.140168
73.47960663;1.2;0.8;94.61%;0.05;141.3994751;3;153.0028839;0.03;0.02;69.3918457;72.79%;0.98;2.89863801;0.1;0.1;2.5;0.8;0.9;0.85;2926.359302;318.4872894;3244.846592
52.60325241;1.2;0.8;99.90%;0.05;143.2906952;3;148.1179657;0.03;0.02;62.15940857;76.75%;0.98;2.641584873;0.1;0.1;2.5;0.8;0.9;0.85;2831.631625;336.8282972;3168.459922
57.18688202;1.2;0.8;99.20%;0.05;143.194397;3;143.7714691;0.03;0.02;67.47184753;73.88%;0.98;2.37877655;0.1;0.1;2.5;0.8;0.9;0.85;2473.529018;766.9077498;3240.436767
50.47874832;1.2;0.8;99.80%;0.05;140.4470367;3;152.5383148;0.03;0.02;61.82315826;76.93%;0.98;2.503302097;0.1;0.1;2.5;0.8;0.9;0.85;2612.086159;356.2989032;2968.385062
59.39439392;1.2;0.8;99.81%;0.05;146.1093445;3;147.8979645;0.03;0.02;65.24369812;75.12%;0.98;2.940294027;0.1;0.1;2.5;0.8;0.9;0.85;3026.794817;510.6074867;3537.402303
67.32673645;1.2;0.8;99.31%;0.05;146.5942078;3;152.4668579;0.03;0.02;66.60295105;74.37%;0.98;2.851518631;0.1;0.1;2.5;0.8;0.9;0.85;3145.620148;614.8550852;3760.475233
72.28811646;1.2;0.8;99.57%;0.05;148.8961639;3;156.6214142;0.03;0.02;57.74035645;78.88%;0.98;2.015746593;0.1;0.1;2.5;0.8;0.9;0.85;2865.342405;220.7971356;3086.139541
50.22820663;1.2;0.8;101.03%;0.05;149.6100006;3;154.3867493;0.03;0.02;55.79932022;79.88%;0.98;2.978654861;0.1;0.1;2.5;0.8;0.9;0.85;2937.071724;633.3118231;3570.383547
69.62139893;1.2;0.8;96.09%;0.05;142.4258118;3;148.4659729;0.03;0.02;58.13931274;78.76%;0.98;2.316010714;0.1;0.1;2.5;0.8;0.9;0.85;3051.195633;556.5408925;3607.736526
59.66747665;1.2;0.8;97.43%;0.05;141.2882385;3;141.2850647;0.03;0.02;59.20109177;78.25%;0.98;2.603887081;0.1;0.1;2.5;0.8;0.9;0.85;1935.812676;262.9951024;2198.807778
65.69935608;1.2;0.8;99.92%;0.05;148.9071655;3;153.9284515;0.03;0.02;63.70008469;75.95%;0.98;2.939658165;0.1;0.1;2.5;0.8;0.9;0.85;3221.798843;763.4409952;3985.239838
56.6415596;1.2;0.8;99.85%;0.05;142.8075256;3;159.8402405;0.03;0.02;55.52286148;79.96%;0.98;2.107526302;0.1;0.1;2.5;0.8;0.9;0.85;3131.620859;330.1424803;3461.763339
55.6132431;1.2;0.8;99.61%;0.05;143.6057129;3;145.165863;0.03;0.02;66.70173645;74.32%;0.98;2.732331038;0.1;0.1;2.5;0.8;0.9;0.85;2890.37409;709.1252291;3599.499319
71.01952362;1.2;0.8;96.47%;0.05;142.6999664;3;152.6096649;0.03;0.02;55.84250641;79.83%;0.98;2.015389442;0.1;0.1;2.5;0.8;0.9;0.85;2776.686616;170.815203;2947.501819
61.72481155;1.2;0.8;99.99%;0.05;149.0623627;3;150.6828308;0.03;0.02;50.38033676;82.29%;0.98;2.896116734;0.1;0.1;2.5;0.8;0.9;0.85;2201.802192;463.8751292;2665.677322
51.15190887;1.2;0.8;100.14%;0.05;147.3199158;3;155.2171173;0.03;0.02;52.03869629;81.57%;0.98;2.733178139;0.1;0.1;2.5;0.8;0.9;0.85;2887.137474;566.5007885;3453.638263
61.40069962;1.2;0.8;98.71%;0.05;141.8121338;3;155.0191498;0.03;0.02;69.86650848;72.51%;0.98;2.848922968;0.1;0.1;2.5;0.8;0.9;0.85;3357.100923;699.5406172;4056.64154
69.73004913;1.2;0.8;98.22%;0.05;143.8127594;3;158.5402832;0.03;0.02;50.22837067;82.33%;0.98;2.530849934;0.1;0.1;2.5;0.8;0.9;0.85;3030.065051;297.0814221;3327.146473
70.99680328;1.2;0.8;93.98%;0.05;141.6029663;3;143.4372559;0.03;0.02;58.12290192;78.77%;0.98;2.333852768;0.1;0.1;2.5;0.8;0.9;0.85;3087.132402;633.5953347;3720.727737
60.89549255;1.2;0.8;99.85%;0.05;145.5836639;3;155.8982544;0.03;0.02;69.20425415;72.90%;0.98;2.776997089;0.1;0.1;2.5;0.8;0.9;0.85;3246.82091;713.0094083;3959.830318
61.09265137;1.2;0.8;99.04%;0.05;143.1144104;3;151.609787;0.03;0.02;56.88169098;79.37%;0.98;2.778579473;0.1;0.1;2.5;0.8;0.9;0.85;3258.547046;719.2532967;3977.800343
63.59934616;1.2;0.8;97.33%;0.05;140.2662964;3;155.2390442;0.03;0.02;63.87234879;75.86%;0.98;2.423217773;0.1;0.1;2.5;0.8;0.9;0.85;3128.906837;651.7026971;3780.609534
52.97578049;1.2;0.8;98.59%;0.05;140.1764374;3;140.3069916;0.03;0.02;52.58208466;81.33%;0.98;2.904721737;0.1;0.1;2.5;0.8;0.9;0.85;431.2957085;262.2096511;693.5053597
71.21166229;1.2;0.8;94.89%;0.05;140.1915741;3;156.3270264;0.03;0.02;53.68944931;80.84%;0.98;2.738494873;0.1;0.1;2.5;0.8;0.9;0.85;3289.35539;682.4057628;3971.761153
71.37610626;1.2;0.8;96.55%;0.05;142.4881287;3;155.0842743;0.03;0.02;57.30782318;79.16%;0.98;2.587218523;0.1;0.1;2.5;0.8;0.9;0.85;3120.326358;438.0719057;3558.398264
62.38082504;1.2;0.8;99.59%;0.05;145.3564453;3;152.9305267;0.03;0.02;56.10062027;79.72%;0.98;2.293567181;0.1;0.1;2.5;0.8;0.9;0.85;2962.312011;313.7871462;3276.099157
53.45031738;1.2;0.8;99.99%;0.05;144.8364868;3;150.9697418;0.03;0.02;54.72467422;80.37%;0.98;2.963704109;0.1;0.1;2.5;0.8;0.9;0.85;2816.577419;272.5278191;3089.105238
63.14289856;1.2;0.8;99.71%;0.05;148.8926392;3;140.0092621;0.03;0.02;64.97670746;75.23%;0.98;2.195308208;0.1;0.1;2.5;0.8;0.9;0.85;2955.143656;602.2274644;3557.37112
64.01621246;1.2;0.8;99.70%;0.05;148.8151245;3;142.1516113;0.03;0.02;51.01794815;82.01%;0.98;2.793883085;0.1;0.1;2.5;0.8;0.9;0.85;886.9376992;640.7203489;1527.658048
65.28102875;1.2;0.8;98.58%;0.05;145.0353699;3;145.9018555;0.03;0.02;54.05184937;80.67%;0.98;2.571097374;0.1;0.1;2.5;0.8;0.9;0.85;2886.460572;377.4732322;3263.933804
67.03710938;1.2;0.8;99.65%;0.05;147.0430756;3;156.6657562;0.03;0.02;50.82997513;82.04%;0.98;2.068905354;0.1;0.1;2.5;0.8;0.9;0.85;3107.730316;574.7301166;3682.460433
50.93480682;1.2;0.8;100.43%;0.05;149.5921478;3;149.5133514;0.03;0.02;65.36095428;75.05%;0.98;2.303198814;0.1;0.1;2.5;0.8;0.9;0.85;3068.110751;487.4977404;3555.608492
53.35621643;1.2;0.8;100.49%;0.05;149.8834839;3;156.083252;0.03;0.02;58.19762039;78.74%;0.98;2.870741129;0.1;0.1;2.5;0.8;0.9;0.85;3027.2293;281.0066342;3308.235934
73.45963287;1.2;0.8;94.12%;0.05;142.9114838;3;142.502655;0.03;0.02;62.67721558;76.43%;0.98;2.013132572;0.1;0.1;2.5;0.8;0.9;0.85;2749.325643;351.4694513;3100.795094
74.68099213;1.2;0.8;94.87%;0.05;144.6624146;3;140.1977844;0.03;0.02;62.48977661;76.58%;0.98;2.481555939;0.1;0.1;2.5;0.8;0.9;0.85;2848.276108;393.6819331;3241.958041
69.53611755;1.2;0.8;98.80%;0.05;145.3516388;3;156.4701233;0.03;0.02;69.94960785;72.46%;0.98;2.29605341;0.1;0.1;2.5;0.8;0.9;0.85;3185.215779;568.0400075;3753.255787
58.81751633;1.2;0.8;100.00%;0.05;147.3875427;3;156.7131958;0.03;0.02;69.34487915;72.81%;0.98;2.743085623;0.1;0.1;2.5;0.8;0.9;0.85;3365.510034;736.9123315;4102.422365
52.52942657;1.2;0.8;100.00%;0.05;145.2494049;3;155.1450043;0.03;0.02;54.74038315;80.35%;0.98;2.205121994;0.1;0.1;2.5;0.8;0.9;0.85;3172.515402;450.2563494;3622.771751
56.1548996;1.2;0.8;100.00%;0.05;146.9669647;3;155.9310303;0.03;0.02;56.60838318;79.49%;0.98;2.666011333;0.1;0.1;2.5;0.8;0.9;0.85;3088.22556;560.1357852;3648.361346
62.09868622;1.2;0.8;99.99%;0.05;149.388855;3;151.5729523;0.03;0.02;56.66258621;79.47%;0.98;2.985883713;0.1;0.1;2.5;0.8;0.9;0.85;3025.108441;306.53415;3331.642591
67.39962006;1.2;0.8;96.71%;0.05;141.927887;3;150.4379425;0.03;0.02;55.27027893;80.11%;0.98;2.289334536;0.1;0.1;2.5;0.8;0.9;0.85;2838.809832;246.2448186;3085.054651
70.05632782;1.2;0.8;98.46%;0.05;145.9700623;3;150.3035278;0.03;0.02;60.81753159;77.38%;0.98;2.060639858;0.1;0.1;2.5;0.8;0.9;0.85;3175.627555;612.1428008;3787.770355
52.55991745;1.2;0.8;100.87%;0.05;149.6354218;3;159.7932434;0.03;0.02;55.40258408;80.06%;0.98;2.789752007;0.1;0.1;2.5;0.8;0.9;0.85;3261.724728;564.9001536;3826.624882
67.47749329;1.2;0.8;95.84%;0.05;140.0778503;3;154.577713;0.03;0.02;56.23231888;79.67%;0.98;2.262826443;0.1;0.1;2.5;0.8;0.9;0.85;3341.081317;689.7185361;4030.799853
71.18016815;1.2;0.8;98.23%;0.05;148.0113525;3;140.2164459;0.03;0.02;57.09685898;79.27%;0.98;2.841030836;0.1;0.1;2.5;0.8;0.9;0.85;3080.199628;780.2433302;3860.442958
58.05937958;1.2;0.8;99.45%;0.05;141.6505737;3;158.5153503;0.03;0.02;59.29732513;78.19%;0.98;2.321385384;0.1;0.1;2.5;0.8;0.9;0.85;3033.051451;171.9514344;3205.002886
53.82524109;1.2;0.8;100.56%;0.05;149.7527771;3;159.2746735;0.03;0.02;66.40167999;74.48%;0.98;2.223383427;0.1;0.1;2.5;0.8;0.9;0.85;3030.704074;195.4123512;3226.116425
57.73064041;1.2;0.8;99.80%;0.05;145.9488678;3;144.3027344;0.03;0.02;62.20372009;76.73%;0.98;2.595143318;0.1;0.1;2.5;0.8;0.9;0.85;2299.879276;627.9297069;2927.808983
54.81491089;1.2;0.8;100.11%;0.05;149.0510254;3;155.5702209;0.03;0.02;56.2601738;79.66%;0.98;2.682842493;0.1;0.1;2.5;0.8;0.9;0.85;3107.007714;515.3437615;3622.351476
50.51074982;1.2;0.8;100.00%;0.05;146.5243683;3;144.3800507;0.03;0.02;66.3809433;74.47%;0.98;2.057182789;0.1;0.1;2.5;0.8;0.9;0.85;2765.938893;152.2206501;2918.159544
61.20819473;1.2;0.8;96.90%;0.05;140.8102264;3;143.4280243;0.03;0.02;52.44747162;81.33%;0.98;2.040636063;0.1;0.1;2.5;0.8;0.9;0.85;2930.64456;517.6822445;3448.326804
50.61936569;1.2;0.8;99.70%;0.05;140.6884613;3;148.628891;0.03;0.02;60.93421936;77.38%;0.98;2.529221058;0.1;0.1;2.5;0.8;0.9;0.85;3033.442238;555.5626877;3589.004926
58.03774643;1.2;0.8;98.61%;0.05;142.3662415;3;142.5832214;0.03;0.02;64.50826263;75.52%;0.98;2.552562475;0.1;0.1;2.5;0.8;0.9;0.85;2511.251988;706.7847171;3218.036705
70.83573151;1.2;0.8;99.36%;0.05;147.4810638;3;156.5597687;0.03;0.02;66.08205414;74.66%;0.98;2.165981293;0.1;0.1;2.5;0.8;0.9;0.85;3131.423233;317.3734548;3448.796688
74.7942276;1.2;0.8;98.60%;0.05;147.7052307;3;152.8685608;0.03;0.02;61.69425201;76.99%;0.98;2.518365383;0.1;0.1;2.5;0.8;0.9;0.85;2992.597718;275.8319427;3268.429661
72.1080246;1.2;0.8;99.29%;0.05;148.1393738;3;154.4995575;0.03;0.02;61.59373093;77.01%;0.98;2.189571381;0.1;0.1;2.5;0.8;0.9;0.85;3331.423643;794.4981187;4125.921761
63.16068268;1.2;0.8;99.23%;0.05;144.1825714;3;153.901947;0.03;0.02;53.90167999;80.66%;0.98;2.141108751;0.1;0.1;2.5;0.8;0.9;0.85;3324.348762;778.8889048;4103.237666
69.41274261;1.2;0.8;99.84%;0.05;149.0665894;3;157.7790833;0.03;0.02;60.22682571;77.74%;0.98;2.873855114;0.1;0.1;2.5;0.8;0.9;0.85;2991.971481;155.661184;3147.632665
55.99691391;1.2;0.8;99.30%;0.05;141.7415009;3;149.7739868;0.03;0.02;57.60881424;79.02%;0.98;2.636551857;0.1;0.1;2.5;0.8;0.9;0.85;3121.076885;801.8144037;3922.891288
68.86408997;1.2;0.8;99.59%;0.05;147.3006592;3;157.9205627;0.03;0.02;66.16468048;74.62%;0.98;2.778831005;0.1;0.1;2.5;0.8;0.9;0.85;3308.982041;572.1585345;3881.140575
57.57385635;1.2;0.8;99.95%;0.05;144.6318817;3;158.7353973;0.03;0.02;66.81346893;74.26%;0.98;2.59252429;0.1;0.1;2.5;0.8;0.9;0.85;3375.003026;616.2651516;3991.268177
61.0733223;1.2;0.8;100.00%;0.05;148.4830627;3;154.825119;0.03;0.02;58.45393372;78.60%;0.98;2.235003471;0.1;0.1;2.5;0.8;0.9;0.85;3160.249031;515.73637;3675.985401
65.05795288;1.2;0.8;99.03%;0.05;145.6289978;3;147.884552;0.03;0.02;68.97045898;73.03%;0.98;2.578300953;0.1;0.1;2.5;0.8;0.9;0.85;2974.361;451.0656802;3425.42668
70.75816345;1.2;0.8;99.18%;0.05;147.3275604;3;153.9602966;0.03;0.02;59.44199371;78.10%;0.98;2.07776165;0.1;0.1;2.5;0.8;0.9;0.85;3091.920024;312.7103796;3404.630403
71.24552917;1.2;0.8;96.48%;0.05;142.752243;3;152.8550262;0.03;0.02;65.9291687;74.72%;0.98;2.00397706;0.1;0.1;2.5;0.8;0.9;0.85;2885.636016;236.49383;3122.129846
62.60214615;1.2;0.8;97.00%;0.05;140.5888977;3;148.5475006;0.03;0.02;68.21455383;73.46%;0.98;2.631750584;0.1;0.1;2.5;0.8;0.9;0.85;3163.447109;660.821579;3824.268688
73.54716492;1.2;0.8;98.22%;0.05;148.4839325;3;142.503006;0.03;0.02;59.87098694;77.89%;0.98;2.22984314;0.1;0.1;2.5;0.8;0.9;0.85;2740.593586;166.8526737;2907.44626
53.3639946;1.2;0.8;99.70%;0.05;142.5316162;3;146.749588;0.03;0.02;59.03308868;78.33%;0.98;2.945250034;0.1;0.1;2.5;0.8;0.9;0.85;3134.367624;655.1202879;3789.487912
64.22208405;1.2;0.8;97.12%;0.05;141.4879913;3;148.5948334;0.03;0.02;64.24684143;75.65%;0.98;2.925760031;0.1;0.1;2.5;0.8;0.9;0.85;3278.214777;772.0705795;4050.285357
55.23700333;1.2;0.8;99.42%;0.05;142.8987579;3;143.8583069;0.03;0.02;64.77235413;75.37%;0.98;2.27454567;0.1;0.1;2.5;0.8;0.9;0.85;1988.293888;559.9114263;2548.205314
51.86250687;1.2;0.8;99.12%;0.05;140.8287659;3;140.4945526;0.03;0.02;59.71469116;77.99%;0.98;2.680533886;0.1;0.1;2.5;0.8;0.9;0.85;2912.856826;534.4419708;3447.298797
50.45842361;1.2;0.8;100.42%;0.05;147.3806152;3;159.4818115;0.03;0.02;65.35788727;75.06%;0.98;2.818307877;0.1;0.1;2.5;0.8;0.9;0.85;2906.855351;161.9530657;3068.808417
64.12804413;1.2;0.8;97.46%;0.05;142.6897125;3;144.8513184;0.03;0.02;55.07702637;80.21%;0.98;2.86129117;0.1;0.1;2.5;0.8;0.9;0.85;2838.847314;215.3168478;3054.164162
72.16881561;1.2;0.8;95.44%;0.05;140.5835114;3;159.7321777;0.03;0.02;61.20350266;77.25%;0.98;2.701962948;0.1;0.1;2.5;0.8;0.9;0.85;3364.504811;560.4580036;3924.962815
56.73004913;1.2;0.8;100.01%;0.05;149.5922089;3;150.2869415;0.03;0.02;53.21836472;81.05%;0.98;2.722853661;0.1;0.1;2.5;0.8;0.9;0.85;3205.104443;799.1561215;4004.260564
66.52143097;1.2;0.8;95.75%;0.05;141.4985504;3;144.4128418;0.03;0.02;51.64880753;81.69%;0.98;2.212071896;0.1;0.1;2.5;0.8;0.9;0.85;2798.24122;229.0902987;3027.331518
53.66603088;1.2;0.8;99.89%;0.05;142.1142426;3;157.0834351;0.03;0.02;62.04276657;76.82%;0.98;2.767113447;0.1;0.1;2.5;0.8;0.9;0.85;3003.358985;291.985939;3295.344924
61.04161453;1.2;0.8;98.96%;0.05;141.4703369;3;159.206192;0.03;0.02;58.39667511;78.64%;0.98;2.280701637;0.1;0.1;2.5;0.8;0.9;0.85;3039.499186;406.4271569;3445.926343
68.70399475;1.2;0.8;97.33%;0.05;143.1092224;3;151.8704224;0.03;0.02;50.4113121;82.24%;0.98;2.352407932;0.1;0.1;2.5;0.8;0.9;0.85;3074.797352;502.9465085;3577.74386
64.23612976;1.2;0.8;99.16%;0.05;144.6657257;3;152.8610077;0.03;0.02;53.95077515;80.69%;0.98;2.21980381;0.1;0.1;2.5;0.8;0.9;0.85;2854.652886;176.0117451;3030.664631
58.11681747;1.2;0.8;99.60%;0.05;144.4246674;3;147.3126984;0.03;0.02;69.07961273;72.97%;0.98;2.552894831;0.1;0.1;2.5;0.8;0.9;0.85;2877.603177;242.2861133;3119.88929
71.45257568;1.2;0.8;96.01%;0.05;141.0426025;3;159.3799744;0.03;0.02;55.05304718;80.22%;0.98;2.705585957;0.1;0.1;2.5;0.8;0.9;0.85;2932.010593;220.2422083;3152.252802
54.66665649;1.2;0.8;99.98%;0.05;146.1210175;3;146.797699;0.03;0.02;56.63532257;79.48%;0.98;2.26792717;0.1;0.1;2.5;0.8;0.9;0.85;2887.503069;466.3370681;3353.840138
51.98874664;1.2;0.8;99.64%;0.05;141.818634;3;145.2071838;0.03;0.02;61.12121582;77.26%;0.98;2.012890339;0.1;0.1;2.5;0.8;0.9;0.85;2830.789757;191.6264997;3022.416257
57.8392868;1.2;0.8;100.00%;0.05;148.1903229;3;154.1230621;0.03;0.02;50.43561554;82.26%;0.98;2.581428289;0.1;0.1;2.5;0.8;0.9;0.85;3043.173618;421.3408973;3464.514516
67.45199585;1.2;0.8;98.81%;0.05;147.4399872;3;141.4156494;0.03;0.02;57.68628311;78.97%;0.98;2.499565125;0.1;0.1;2.5;0.8;0.9;0.85;2588.136525;175.4693819;2763.605907
55.32849503;1.2;0.8;99.90%;0.05;144.7750549;3;148.1840363;0.03;0.02;62.54470062;76.54%;0.98;2.371266842;0.1;0.1;2.5;0.8;0.9;0.85;2995.537556;497.2222742;3492.75983
71.36863708;1.2;0.8;98.28%;0.05;148.0500793;3;140.8947449;0.03;0.02;64.83004761;75.34%;0.98;2.340843201;0.1;0.1;2.5;0.8;0.9;0.85;2286.735375;352.3292726;2639.064648
50.77045059;1.2;0.8;99.46%;0.05;140.886795;3;142.661026;0.03;0.02;60.67131805;77.50%;0.98;2.168631792;0.1;0.1;2.5;0.8;0.9;0.85;2786.470871;662.616216;3449.087087
65.04328918;1.2;0.8;98.77%;0.05;146.4583588;3;140.537796;0.03;0.02;50.62256241;82.17%;0.98;2.51371336;0.1;0.1;2.5;0.8;0.9;0.85;2674.063704;169.5032302;2843.566934
72.72808075;1.2;0.8;94.69%;0.05;141.6250458;3;150.7071381;0.03;0.02;54.1062355;80.64%;0.98;2.267407417;0.1;0.1;2.5;0.8;0.9;0.85;2907.25085;372.8108593;3280.061709
59.66828156;1.2;0.8;99.23%;0.05;143.6090546;3;148.4295197;0.03;0.02;69.55968475;72.68%;0.98;2.031299114;0.1;0.1;2.5;0.8;0.9;0.85;2795.777926;294.6858154;3090.463741
